DateTime,RR Interval Mean,RR Interval Std,GSR Diff Mean,GSR Diff Std,Accelerometer Mean,Accelerometer Std
2017-05-26 08:09:46,0.574089218863,0.0785226317388,1.07622504537,6579.52943237,-0.733952994001,0.558990215381
2017-05-26 08:14:00,0.640895015109,0.13944314881,11.1052631579,17594.0715372,-0.60097352986,0.477818752385
2017-05-26 08:20:13,0.77743236036,0.13438582221,-1595.84545455,14814.8791571,-0.991969753302,0.136256087565
2017-05-26 08:25:02,0.56879500291,0.0406104800198,-212.884466019,5948.75364047,-1.66646720212,0.101492783522
2017-05-26 08:30:00,0.644264008081,0.158878028564,-5.86558868115,12273.0503668,-1.23823451814,0.275274110712
2017-05-26 08:35:00,0.619726297713,0.106263074448,43.141923436,11551.4376435,-1.15429163418,0.174952642352
2017-05-26 08:40:31,0.585920477612,0.179371652095,-2952.48484848,58741.4225876,0.868229648963,0.882135095827
2017-05-26 08:46:06,0.602634319635,0.1060050083,-167.184,21932.7123712,1.00095426676,0.367634829315
2017-05-26 08:51:03,0.6788202,0.270291697693,0.0,49087.5443473,0.236715699656,1.15379712787
2017-05-26 09:00:06,0.770342857143,0.311222816755,-70.2289156627,33220.1482114,-1.30305698846,0.548900187744
2017-05-26 09:05:19,0.590463428571,0.160464127942,-141.772114821,13517.1666975,-0.433596609093,1.00168222542
2017-05-26 09:10:16,0.650670226112,0.234559051615,-192.794160584,15925.8015464,-0.265905110976,0.70028819799
2017-05-26 09:16:47,0.657836019704,0.122247837577,-217.335250616,15349.6570023,-1.04474688779,0.221601764389
2017-05-26 09:21:00,0.643069234171,0.12010087443,1.16540975365,313.131656301,-1.07578701709,0.215846934671
2017-05-26 09:26:00,0.610857952484,0.0564481781206,24.7433016422,1290.57466037,-0.913164189169,0.186543316125
2017-05-26 09:31:00,0.611604822857,0.0710488586121,-23.1015736767,5720.24306708,-1.38949706937,0.121687370414
2017-05-26 09:36:58,0.693067910235,0.133840695453,-75.5536692223,2266.14476694,-1.03315421708,0.144999835547
2017-05-26 09:41:00,0.787708953037,0.170568283948,-1.27198275862,11.9082950457,-1.01956732961,0.105746529954
2017-05-26 09:46:00,0.746565261261,0.200903596413,81.0033821871,9890.6914372,-1.00741714559,0.241450799549
2017-05-26 09:51:10,0.623479482587,0.0324337222562,0.0,16533.3358033,-0.616954290323,0.331644937503
2017-05-26 09:56:10,0.74547856,0.178464758294,481.559118236,17321.2563173,-0.651089355349,0.269478917689
2017-05-26 10:01:21,0.661088985673,0.191069793462,-276.546628407,32004.175378,0.239931123861,0.509654836759
