DateTime,RR Interval Mean,RR Interval Std,GSR Diff Mean,GSR Diff Std,Accelerometer Mean,Accelerometer Std
2017-05-26 08:09:46,0.691666506024,0.221992221304,-103.597560976,5680.64860574,-0.832266564798,0.126259259543
2017-05-26 08:10:00,0.580175007299,0.0568851476348,-36.706959707,3304.44683769,-1.37872359049,0.209078561907
2017-05-26 08:11:00,0.558537606911,0.015979335097,-17.6385281385,570.725505917,-1.11949866411,0.0444563720611
2017-05-26 08:12:00,0.566050498741,0.0638690902065,12.2853535354,9266.02030648,-0.578201255778,0.477150938016
2017-05-26 08:13:00,0.571676785219,0.0710115424246,55.2824074074,8576.72814213,-0.036149726182,0.128873105523
2017-05-26 08:14:00,0.686973304536,0.142903542367,-14.3051948052,4371.53894266,-0.193954698672,0.228246873839
2017-05-26 08:15:00,0.677244822171,0.187650294396,-56.287037037,1421.33589711,-0.916699557857,0.334357865629
2017-05-26 08:16:00,0.57202292112,0.106743913132,20.7602040816,13502.2282197,-0.491131420216,0.623805680993
2017-05-26 08:17:07,0.625894857143,0.0469748079702,-774.679775281,8900.12396573,-0.831755652003,0.206555475611
2017-05-26 08:18:00,0.608211854015,0.0904001011102,333.897058824,52029.6475731,-0.691516738641,0.402959179121
2017-05-26 08:24:31,0.78028066055,0.133560351905,-1625.39814815,14949.8182573,-1.00245036597,0.0779104784843
2017-05-26 08:27:43,0.57375136,0.0309679801535,-1074.65656566,10490.0261068,-1.6610351557,0.0788410194865
2017-05-26 08:28:00,0.564414686825,0.0540749843413,-468.861471861,6213.56038485,-1.6693771716,0.0883453787607
2017-05-26 08:29:00,0.571708827586,0.0215555385795,-38.2570194384,133.581406851,-1.67017759188,0.0503512962486
2017-05-26 08:30:00,0.560831101512,0.0171335857205,-6.42424242424,7963.02009873,-1.59501341387,0.171393096971
2017-05-26 08:31:00,0.630297055156,0.183114964456,67.4471153846,24038.2959226,-1.07254957907,0.358163945113
2017-05-26 08:32:00,0.638715185185,0.151715754348,-73.0511627907,11481.7772566,-1.12779631476,0.0933353994617
2017-05-26 08:33:00,0.713494318707,0.147395294919,-32.5416666667,248.316382951,-1.15268881705,0.0468450417113
2017-05-26 08:34:00,0.679195561521,0.186398636036,-2.05829596413,226.564132242,-1.16079309071,0.0483416631275
2017-05-26 08:35:00,0.589607291577,0.0967015473739,-3.82251082251,40.4623026386,-1.14559428982,0.044126775626
2017-05-26 08:36:00,0.672178341463,0.119877711872,14.5444444444,15868.5843121,-1.08774987766,0.106178507766
2017-05-26 08:37:00,0.626084036364,0.126350728365,-37.8496583144,934.501029051,-1.03216885605,0.10953002424
2017-05-26 08:38:00,0.597917547445,0.0579779345175,63.8097560976,16476.3814238,-1.24017497236,0.212374227992
2017-05-26 08:39:00,0.610266181818,0.090537389088,196.651474531,12754.0308198,-1.29482787596,0.210962793895
2017-05-26 08:40:31,0.559387428571,0.183471444759,-2172.09090909,59298.6399403,1.20629882394,0.483685391902
2017-05-26 08:41:14,0.730048,0.0463389341612,-23548.0,34996.0996747,-0.84638672,0.06888554649
2017-05-26 08:46:06,0.563042136126,0.0566132894228,-523.57480315,11815.3111565,1.08443303105,0.0310335807578
2017-05-26 08:47:00,0.580279504425,0.0853043815005,-222.49704142,19844.0898793,1.0598677466,0.360181869099
2017-05-26 08:49:36,0.738414905983,0.108283442141,-750.655172414,14249.7257597,0.451681022687,0.471142527374
2017-05-26 08:50:05,0.80276,0.114247251591,-1477.63636364,48783.8722598,1.41115436176,0.189545597809
2017-05-26 08:51:03,0.6788202,0.270291697693,0.0,49087.5443473,0.236715699656,1.15379712787
2017-05-26 09:00:06,0.770342857143,0.311222816755,-70.2289156627,33220.1482114,-1.30305698846,0.548900187744
2017-05-26 09:05:19,0.505699182796,0.0100627038254,-1013.76756757,9335.54461041,-1.3082091624,0.0176187084588
2017-05-26 09:06:17,0.510777517685,0.0526080663345,-765.229032258,16977.1785348,-1.1385800275,0.0393268859855
2017-05-26 09:07:00,0.49750641048,0.0473937782447,-298.133479212,4139.28292262,-1.11866940305,0.0359156663736
