DateTime,RR Interval Mean,RR Interval Std,GSR Diff Mean,GSR Diff Std,Accelerometer Mean,Accelerometer Std
2017-05-28 13:21:14,0.61008821968,0.141834053455,-1.08361970218,84.0040697192,0.0,0.0
2017-05-28 14:21:51,0.723084417351,0.0903666282392,0.185923753666,3680.67228129,0.0,0.0
2017-05-28 14:26:00,0.727485304081,0.172406573946,0.293239683933,441.136453437,0.0,0.0
2017-05-28 14:31:00,0.740961190476,0.171255357012,1.49578163772,9779.561401,0.0,0.0
2017-05-28 14:43:16,0.68901003235,0.123144260362,-6.98334126606,5331.50311884,0.0,0.0
2017-05-28 14:48:00,0.745268574526,0.122418336048,-0.476728422955,10442.0739884,0.0,0.0
2017-05-28 14:53:00,0.739255121387,0.0693316476695,0.40162037037,60.5641078097,0.0,0.0
2017-05-28 14:58:00,0.712713726316,0.132932083241,0.441421676174,7719.45334374,0.0,0.0
2017-05-28 15:03:00,0.750365770205,0.0683785473033,0.222465034965,483.762626444,0.0,0.0
2017-05-28 15:08:00,0.73726348951,0.0756313187747,-0.601224311325,688.286270762,0.0,0.0
2017-05-28 15:13:00,0.686647408261,0.143715136008,1.137433926,14774.9659377,0.0,0.0
2017-05-28 15:18:00,0.736890659677,0.0299306207393,-0.435314685315,13.578997476,0.0,0.0
2017-05-28 15:23:00,0.741870434251,0.0362910689801,1.1166958042,180.697241091,0.0,0.0
2017-05-28 15:28:00,0.737470736842,0.0722451923522,-1.02414045355,1552.31063307,0.0,0.0
2017-05-28 15:33:00,0.765826991699,0.0987575318427,-0.428758741259,625.115050385,0.0,0.0
2017-05-28 15:38:00,0.756362114603,0.140550399811,2.61165048544,11510.7307962,0.0,0.0
2017-05-28 15:43:00,0.685549502347,0.211138685712,3.23429242513,23134.0926348,0.0,0.0
2017-05-28 15:48:00,0.764261485507,0.118705305597,-6.42229270503,8190.24582199,0.0,0.0
2017-05-28 15:53:00,0.759328859912,0.0773139897164,-0.322609078889,468.191708978,0.0,0.0
2017-05-28 15:58:00,0.754489578475,0.100801814415,19.3864273696,7712.3858966,0.0,0.0
2017-05-28 16:03:17,0.771166621212,0.120142912333,-135.034107058,14453.9344562,0.0,0.0
2017-05-28 16:08:00,0.694839463117,0.241017838947,3.45394006659,28543.9722918,0.0,0.0
2017-05-28 16:13:00,0.65395166628,0.213022791327,1.81391304348,36698.2888754,0.0,0.0
2017-05-28 16:18:00,0.711259096296,0.187500384857,-2.9703566466,21693.5310269,0.0,0.0
2017-05-28 16:23:00,0.71641717847,0.170538967136,0.742735648476,28016.9065006,0.0,0.0
2017-05-28 16:28:00,0.711928772386,0.0767067708649,6.46346346346,16228.6111065,0.0,0.0
2017-05-28 16:33:00,0.704647725557,0.0816553787116,87.3339055794,21665.2398905,0.0,0.0
2017-05-28 16:38:25,0.719822235012,0.118181258567,11.8056388722,23179.7375564,0.0,0.0
2017-05-28 16:43:00,0.697638351337,0.110628530544,-44.3929695698,17410.5026105,0.0,0.0
2017-05-28 16:48:00,0.681033259645,0.117835838056,-3.43505477308,24015.330063,0.0,0.0
2017-05-28 16:53:00,0.696518958409,0.0670907553371,1.7829036635,7958.92846114,0.0,0.0
2017-05-28 16:58:00,0.71758193617,0.0566913021935,-6.25764966741,7861.03200955,0.0,0.0
2017-05-28 17:03:00,0.716340561892,0.0941326716471,7.02087198516,14624.120822,0.0,0.0
2017-05-28 17:08:00,0.60904064,0.264144030974,2.27952755906,37565.2773821,0.0,0.0
2017-05-28 17:13:01,0.701006182328,0.299547721723,0.965614035088,37676.4723742,0.0,0.0
2017-05-28 17:18:02,0.710453220608,0.210949255841,-22.1547619048,44185.043877,0.0,0.0
2017-05-28 17:23:24,0.573065557333,0.270922095676,-0.503002001334,8333.86714959,0.0,0.0
2017-05-28 17:28:00,0.601600484848,0.163459571921,0.0503789567543,8123.55575046,0.0,0.0
2017-05-28 17:33:00,0.645721135238,0.219574157924,-0.0157217722725,4309.51311921,0.0,0.0
2017-05-28 17:38:00,0.655014394354,0.222103584528,0.0829655781112,946.307160034,0.0,0.0
2017-05-28 17:43:00,0.637671737226,0.200635320982,-0.0648105887723,1250.44015706,0.0,0.0
2017-05-28 17:48:00,0.637342917031,0.185815983896,0.0227173438183,278.225925668,0.0,0.0
