DateTime,RR Interval Mean,RR Interval Std,GSR Diff Mean,GSR Diff Std,Accelerometer Mean,Accelerometer Std
2017-05-27 13:05:25,0.869284597015,0.166870272285,3.53183520599,17336.0231801,-0.746208533557,0.744981467049
2017-05-27 13:06:00,0.693423758099,0.303282896417,4.69480519481,1040.61298532,-0.0970756917797,0.573439460915
2017-05-27 13:07:00,0.674574099352,0.256403383004,-32.5692640693,1271.91919385,-0.428612332584,0.925956210085
2017-05-27 13:08:00,0.68989945679,0.237509265372,44.8787128713,23249.9789263,-0.624990357326,0.954823615909
2017-05-27 13:09:00,0.66379495612,0.203832858474,19.1921296296,37556.4942686,-0.757116165516,0.887033385478
2017-05-27 13:10:00,0.756105718004,0.209294152421,-189.008695652,21312.1861348,-0.863193338016,0.250280499142
2017-05-27 13:11:00,0.794548502165,0.205348023447,-7.29718004338,391.517743899,-1.1380805474,0.163517580983
2017-05-27 13:12:00,0.857623637149,0.189355739164,-7.5303030303,52.1399439686,-1.36090681199,0.216602462687
2017-05-27 13:13:00,0.769157714286,0.174114337803,-2.32971800434,11.6039004273,-1.59525923364,0.0122869049793
2017-05-27 13:14:00,0.691633913043,0.123751072303,-4.96296296296,832.753573975,-0.891657819183,0.82451363475
2017-05-27 13:15:00,0.628269367965,0.244977554616,-1.20390455531,7130.51782411,-0.796979103061,0.776177236457
2017-05-27 13:16:00,0.757306285714,0.229840783756,-2.44034707158,988.93435011,-1.33492024795,0.520290527597
2017-05-27 13:17:00,0.772298470842,0.152795185766,0.119047619048,199.735455194,-1.47693002871,0.312718834099
2017-05-27 13:18:00,0.869248415584,0.162871441587,-0.258134490239,9.12771303925,-1.59919507553,0.215863234927
2017-05-27 13:19:00,0.916123140998,0.0964805673697,-0.254347826087,3.82362260063,-1.68369702067,0.0404176388159
2017-05-27 13:20:00,0.806306695464,0.126449040832,-0.311688311688,24.5479968449,-1.62445371443,0.16014200606
2017-05-27 13:21:00,0.838829748918,0.0905498111529,0.0,21.4282842662,-1.59134452752,0.272372657178
2017-05-27 13:22:00,0.794404848485,0.123299217721,-0.34273318872,40.5340661248,-1.61375314863,0.238833226229
2017-05-27 13:23:00,0.865267401302,0.0926310525096,-0.2,3.84357170848,-1.51631558634,0.166150350073
2017-05-27 13:24:00,0.833083601732,0.152511575739,3.08676789588,62.6072100746,-1.61626061079,0.12953148766
2017-05-27 13:25:00,0.74236630303,0.202869746749,-1.88937093275,3300.12060562,-1.51650432839,0.215921934599
2017-05-27 13:26:00,0.766248727273,0.0740438223314,-0.939262472885,27.3476176198,-1.41518121465,0.119081327345
2017-05-27 13:27:00,0.764632623377,0.105214068622,-0.151843817787,30.3793574643,-1.60727708289,0.0893450243672
2017-05-27 13:28:00,0.794943549784,0.0642946613682,-0.451193058568,3.62150477582,-1.53420399531,0.163805006478
2017-05-27 13:29:00,0.766500121212,0.0730731494316,0.0932754880694,4.78586792415,-1.61655336936,0.184544637676
2017-05-27 13:30:00,0.740413501085,0.136699044531,0.171739130435,14.4528794039,-1.54204461757,0.186018548902
2017-05-27 13:31:00,0.784197925926,0.0868318548434,2.72925764192,430.486376771,-1.56953007921,0.166099994576
2017-05-27 13:32:00,0.787437645022,0.148941867683,-1.18221258134,373.309652903,-1.59572003442,0.165288103828
2017-05-27 13:33:00,0.755654268398,0.0988631743935,0.481561822126,106.296428858,-1.59527561466,0.176753903821
2017-05-27 13:34:00,0.736584242424,0.0731352085253,-0.453362255965,26.6624374159,-1.6447156781,0.121756701499
2017-05-27 13:35:00,0.780687791757,0.148798690366,-0.289130434783,23.2415737724,-1.6199005853,0.141977179361
2017-05-27 13:36:00,0.798355324675,0.157571422134,-0.479392624729,11.3209013528,-1.60806023487,0.130995158241
2017-05-27 13:37:00,0.76750569697,0.119463069596,-0.188720173536,10.7838737707,-1.57056351029,0.258655470784
2017-05-27 13:38:00,0.776476806941,0.117339033145,0.0847826086957,4.77349873469,-1.63292530196,0.0717236564165
2017-05-27 13:39:00,0.689501748918,0.091713684719,-0.321041214751,4.74661333778,-1.61939374935,0.131719520493
2017-05-27 13:40:00,0.706129662338,0.0771154374358,-0.0629067245119,10.7734686271,-1.58220088074,0.116212201406
2017-05-27 13:41:00,0.783603088937,0.153706894695,0.121739130435,7.154381845,-1.58828146303,0.113099390644
2017-05-27 13:42:00,0.778818424242,0.174501027186,-0.182212581345,40.3971792507,-1.62634647238,0.134357083411
2017-05-27 13:43:00,0.779393038961,0.152455018252,-0.379609544469,3.83515204011,-1.54895336606,0.0997710958894
2017-05-27 13:44:00,0.761936312364,0.115675653667,0.0391304347826,3.55065690559,-1.66031671545,0.107571003501
2017-05-27 13:45:00,0.745957645022,0.118380443532,0.188720173536,16.2145713467,-1.58480716093,0.131980814652
2017-05-27 13:46:00,0.786950281996,0.101420879437,0.236956521739,16.9900976108,-1.41114234465,0.24067286366
2017-05-27 13:47:00,0.80891387013,0.117470024221,-0.318872017354,19.9273150925,-1.64024663454,0.114554877488
2017-05-27 13:48:00,0.782122458874,0.132926953912,-0.0932754880694,25.8432194942,-1.61764830305,0.12322908085
2017-05-27 13:49:00,0.775666962963,0.121689915376,0.731441048035,356.155257738,-1.38868996023,0.182754983743
2017-05-27 13:50:00,0.785798559653,0.147122694731,0.284782608696,22.5548458824,-1.54567759903,0.168551174528
2017-05-27 13:51:00,0.735865974026,0.114634016198,-0.262472885033,9.10379301429,-1.57330559934,0.121031201015
2017-05-27 13:52:00,0.794045714286,0.173926864703,-0.462039045553,5.62659197685,-1.56798787833,0.104317224446
2017-05-27 13:53:00,0.906382891775,0.227298846291,0.056399132321,74.7663103111,-1.5383897931,0.235763576044
2017-05-27 13:54:00,0.835286629067,0.177544420368,-0.573913043478,107.286841113,-1.28380262017,0.448397125292
2017-05-27 13:55:00,0.745490770563,0.25113209681,0.509761388286,82.987744516,-1.27517132189,0.573339069924
2017-05-27 13:56:00,0.789664277056,0.228792850553,-0.0216919739696,66.6998616701,-0.205381980148,0.561999588316
2017-05-27 13:57:00,0.719309887446,0.249959242121,-0.765726681128,35.417641427,-0.140874954073,0.347617495951
2017-05-27 13:58:00,0.663069471861,0.126630295923,-0.329718004338,10.8129314066,-0.0150881017965,0.2882540482
2017-05-27 13:59:00,0.659873177489,0.152517525046,0.0,7.31562971848,-0.128901495346,0.320401999073
2017-05-27 14:00:00,0.578349714286,0.0958703480995,0.308026030369,21.2227245038,-0.407056403255,0.490237728666
2017-05-27 14:01:00,0.617575114967,0.114805720562,0.371739130435,65.6998350969,-0.737903124618,0.468135490646
2017-05-27 14:02:00,0.678871376623,0.108690628915,-0.318872017354,17.6781373989,-0.374333631751,0.4468463467
2017-05-27 14:03:00,0.747609662338,0.159842434108,0.926247288503,82.6379802227,-0.970960476421,0.243888903067
2017-05-27 14:04:00,0.770306943723,0.171679313683,-0.867678958785,25.8639410297,0.0141670252511,0.511806778013
